,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps
1295,16,89,35,54,24.69,22,8,14,26.36,128376,50672,46320,16832,7,2000000,51,5,3000,2000000,1.94e-05,10000000,2567520.0,1013440.0,926400.0,336640.0
1296,17,89,33,56,24.15,21,9,12,25.95,122416,45920,41352,18120,7,2000000,51,5,3000,2000000,1.94e-05,10000000,2448320.0,918400.0,827040.0,362400.0
1297,18,86,35,51,24.21,20,9,11,26.3,125672,49632,42528,19112,7,2000000,51,5,3000,2000000,1.94e-05,10000000,2513440.0,992640.0,850560.0,382240.0
1298,19,89,35,54,24.15,21,10,11,26.24,131288,51072,42248,20592,7,2000000,51,5,3000,2000000,1.94e-05,10000000,2625760.0,1021440.0,844960.0,411840.0
1299,20,86,36,50,24.12,20,9,11,26.3,122880,50920,41440,18152,7,2000000,51,5,3000,2000000,1.94e-05,10000000,2457600.0,1018400.0,828800.0,363040.0
1300,1,124,60,64,19.6,43,22,21,15.79,63632,24920,21816,10304,4,5000000,51,5,3200,5000000,7.59e-05,2000000,1272640.0,498400.0,436320.0,206080.0
1301,2,140,73,67,17.01,47,24,23,14.7,53336,20344,20392,9760,4,5000000,51,5,3200,5000000,7.59e-05,2000000,1066720.0,406880.0,407840.0,195200.0
1302,3,135,66,69,16.91,50,24,26,15.92,51208,20544,25560,11720,4,5000000,51,5,3200,5000000,7.59e-05,2000000,1024160.0,410880.0,511200.0,234400.0
1303,4,133,70,63,17.92,50,23,27,15.94,55264,21184,23088,10128,4,5000000,51,5,3200,5000000,7.59e-05,2000000,1105280.0,423680.0,461760.0,202560.0
1304,5,127,67,60,17.44,49,25,24,16.33,48624,20912,24944,11096,4,5000000,51,5,3200,5000000,7.59e-05,2000000,972480.0,418240.0,498880.0,221920.0
1305,6,116,56,60,19.01,38,24,14,17.42,51456,21496,21944,10992,4,5000000,51,5,3200,5000000,7.59e-05,2000000,1029120.0,429920.0,438880.0,219840.0
1306,7,130,62,68,17.99,43,26,17,15.6,75968,29824,21768,12224,4,5000000,51,5,3200,5000000,7.59e-05,2000000,1519360.0,596480.0,435360.0,244480.0
1307,8,132,64,68,17.65,43,27,16,14.12,67936,25528,19528,12040,4,5000000,51,5,3200,5000000,7.59e-05,2000000,1358720.0,510560.0,390560.0,240800.0
1308,9,134,66,68,17.25,46,26,20,14.15,50560,22080,20800,10368,4,5000000,51,5,3200,5000000,7.59e-05,2000000,1011200.0,441600.0,416000.0,207360.0
1309,10,129,67,62,18.36,42,24,18,16.98,65032,30288,24008,11136,4,5000000,51,5,3200,5000000,7.59e-05,2000000,1300640.0,605760.0,480160.0,222720.0
1310,11,130,75,55,16.83,38,23,15,17.5,55728,27960,23280,11104,4,5000000,51,5,3200,5000000,7.59e-05,2000000,1114560.0,559200.0,465600.0,222080.0
1311,12,127,65,62,18.39,44,26,18,14.73,58136,25016,21096,12008,4,5000000,51,5,3200,5000000,7.59e-05,2000000,1162720.0,500320.0,421920.0,240160.0
1312,13,130,68,62,18.02,42,24,18,15.74,52032,24360,19768,11536,4,5000000,51,5,3200,5000000,7.59e-05,2000000,1040640.0,487200.0,395360.0,230720.0
1313,14,121,59,62,19.06,46,25,21,15.22,61608,29272,22336,11632,4,5000000,51,5,3200,5000000,7.59e-05,2000000,1232160.0,585440.0,446720.0,232640.0
1314,15,116,58,58,19.89,43,24,19,17.65,64360,29560,22200,11352,4,5000000,51,5,3200,5000000,7.59e-05,2000000,1287200.0,591200.0,444000.0,227040.0
1315,16,121,60,61,19.45,45,24,21,16.07,55432,23160,20040,10152,4,5000000,51,5,3200,5000000,7.59e-05,2000000,1108640.0,463200.0,400800.0,203040.0
1316,17,125,66,59,19.58,45,25,20,16.42,58888,24384,18568,9992,4,5000000,51,5,3200,5000000,7.59e-05,2000000,1177760.0,487680.0,371360.0,199840.0
1317,18,122,73,49,17.54,48,25,23,15.15,91560,33712,20632,10112,4,5000000,51,5,3200,5000000,7.59e-05,2000000,1831200.0,674240.0,412640.0,202240.0
1318,19,127,73,54,17.09,43,24,19,16.47,56824,23936,20312,10592,4,5000000,51,5,3200,5000000,7.59e-05,2000000,1136480.0,478720.0,406240.0,211840.0
1319,20,114,58,56,20.23,40,24,16,16.0,63800,26248,20376,10560,4,5000000,51,5,3200,5000000,7.59e-05,2000000,1276000.0,524960.0,407520.0,211200.0
1320,1,160,143,17,24.88,87,72,15,26.79,25184,22752,29632,24816,2,2000000,51,5,640,2000000,8.75e-05,2000000,503680.0,455040.0,592640.0,496320.0
1321,2,160,146,14,24.24,88,72,16,26.09,25032,23160,29344,24176,2,2000000,51,5,640,2000000,8.75e-05,2000000,500640.0,463200.0,586880.0,483520.0
1322,3,160,144,16,23.91,86,73,13,25.88,24128,21976,28752,24480,2,2000000,51,5,640,2000000,8.75e-05,2000000,482560.0,439520.0,575040.0,489600.0
1323,4,160,144,16,24.45,89,72,17,26.3,25016,22672,30128,24512,2,2000000,51,5,640,2000000,8.75e-05,2000000,500320.0,453440.0,602560.0,490240.0
1324,5,160,143,17,23.8,87,72,15,25.67,24824,21872,29008,24096,2,2000000,51,5,640,2000000,8.75e-05,2000000,496480.0,437440.0,580160.0,481920.0
1325,6,160,144,16,24.19,93,70,23,26.08,24200,22016,30864,23456,2,2000000,51,5,640,2000000,8.75e-05,2000000,484000.0,440320.0,617280.0,469120.0
1326,7,160,144,16,24.42,96,74,22,26.27,25232,22872,32128,24960,2,2000000,51,5,640,2000000,8.75e-05,2000000,504640.0,457440.0,642560.0,499200.0
1327,8,160,143,17,23.76,87,71,16,25.6,24392,21472,28896,23648,2,2000000,51,5,640,2000000,8.75e-05,2000000,487840.0,429440.0,577920.0,472960.0
1328,9,160,143,17,24.4,87,69,18,26.26,24784,22264,29168,23424,2,2000000,51,5,640,2000000,8.75e-05,2000000,495680.0,445280.0,583360.0,468480.0
1329,10,160,144,16,23.65,88,72,16,25.41,24352,21832,28880,23856,2,2000000,51,5,640,2000000,8.75e-05,2000000,487040.0,436640.0,577600.0,477120.0
1330,11,160,143,17,23.98,90,71,19,25.87,24752,22032,29904,23840,2,2000000,51,5,640,2000000,8.75e-05,2000000,495040.0,440640.0,598080.0,476800.0
1331,12,160,142,18,24.34,89,74,15,26.01,25712,22568,29712,25008,2,2000000,51,5,640,2000000,8.75e-05,2000000,514240.0,451360.0,594240.0,500160.0
1332,13,160,145,15,24.4,91,71,20,26.34,26232,23608,30464,24080,2,2000000,51,5,640,2000000,8.75e-05,2000000,524640.0,472160.0,609280.0,481600.0
1333,14,160,141,19,24.73,87,70,17,26.75,25704,22296,29392,24064,2,2000000,51,5,640,2000000,8.75e-05,2000000,514080.0,445920.0,587840.0,481280.0
1334,15,160,143,17,24.03,87,73,14,26.08,24424,21680,29328,24736,2,2000000,51,5,640,2000000,8.75e-05,2000000,488480.0,433600.0,586560.0,494720.0
1335,16,160,138,22,24.59,90,72,18,26.47,26064,21848,30256,24448,2,2000000,51,5,640,2000000,8.75e-05,2000000,521280.0,436960.0,605120.0,488960.0
1336,17,160,138,22,23.51,86,74,12,25.4,25528,21392,28224,24544,2,2000000,51,5,640,2000000,8.75e-05,2000000,510560.0,427840.0,564480.0,490880.0
1337,18,160,141,19,24.42,90,71,19,26.47,25728,22176,29888,24208,2,2000000,51,5,640,2000000,8.75e-05,2000000,514560.0,443520.0,597760.0,484160.0
1338,19,160,143,17,24.66,94,70,24,26.66,26152,23784,31088,23712,2,2000000,51,5,640,2000000,8.75e-05,2000000,523040.0,475680.0,621760.0,474240.0
1339,20,160,144,16,24.21,85,72,13,25.99,24856,22640,28160,24080,2,2000000,51,5,640,2000000,8.75e-05,2000000,497120.0,452800.0,563200.0,481600.0
1340,1,94,61,33,21.76,21,15,6,23.95,132128,80736,32736,26088,7,10000000,51,5,1280,10000000,4.84e-05,5000000,2642560.0,1614720.0,654720.0,521760.0
1341,2,94,56,38,21.78,21,15,6,23.38,137344,73760,32064,25416,7,10000000,51,5,1280,10000000,4.84e-05,5000000,2746880.0,1475200.0,641280.0,508320.0
1342,3,96,57,39,21.29,21,15,6,22.29,136504,74512,29752,23488,7,10000000,51,5,1280,10000000,4.84e-05,5000000,2730080.0,1490240.0,595040.0,469760.0
1343,4,93,54,39,22.32,20,14,6,23.0,145256,73592,28864,22216,7,10000000,51,5,1280,10000000,4.84e-05,5000000,2905120.0,1471840.0,577280.0,444320.0
1344,5,95,58,37,21.72,23,14,9,22.83,137672,79168,28528,21688,7,10000000,51,5,1280,10000000,4.84e-05,5000000,2753440.0,1583360.0,570560.0,433760.0
1345,6,90,56,34,21.67,24,14,10,22.54,129848,76488,27704,20184,7,10000000,51,5,1280,10000000,4.84e-05,5000000,2596960.0,1529760.0,554080.0,403680.0
1346,7,93,58,35,22.28,27,12,15,24.0,149048,79296,38192,18440,7,10000000,51,5,1280,10000000,4.84e-05,5000000,2980960.0,1585920.0,763840.0,368800.0
1347,8,91,52,39,22.04,23,12,11,23.22,145600,70608,33784,19144,7,10000000,51,5,1280,10000000,4.84e-05,5000000,2912000.0,1412160.0,675680.0,382880.0
1348,9,97,57,40,21.86,28,13,15,23.32,144048,76480,37016,19472,7,10000000,51,5,1280,10000000,4.84e-05,5000000,2880960.0,1529600.0,740320.0,389440.0
1349,10,97,58,39,21.87,23,13,10,23.87,149360,79672,35920,21272,7,10000000,51,5,1280,10000000,4.84e-05,5000000,2987200.0,1593440.0,718400.0,425440.0
1350,11,94,59,35,21.83,25,13,12,24.36,148704,81272,37376,21272,7,10000000,51,5,1280,10000000,4.84e-05,5000000,2974080.0,1625440.0,747520.0,425440.0
1351,12,99,60,39,22.18,22,13,9,24.18,154384,83480,34248,21144,7,10000000,51,5,1280,10000000,4.84e-05,5000000,3087680.0,1669600.0,684960.0,422880.0
1352,13,97,61,36,22.45,22,13,9,24.32,153656,86728,34352,21632,7,10000000,51,5,1280,10000000,4.84e-05,5000000,3073120.0,1734560.0,687040.0,432640.0
1353,14,93,61,32,21.33,23,14,9,23.61,132736,82560,37552,24832,7,10000000,51,5,1280,10000000,4.84e-05,5000000,2654720.0,1651200.0,751040.0,496640.0
1354,15,87,61,26,21.29,21,13,8,23.81,127736,85232,34368,23416,7,10000000,51,5,1280,10000000,4.84e-05,5000000,2554720.0,1704640.0,687360.0,468320.0
1355,16,80,58,22,21.24,24,13,11,23.71,112304,80352,37784,22200,7,10000000,51,5,1280,10000000,4.84e-05,5000000,2246080.0,1607040.0,755680.0,444000.0
1356,17,83,60,23,21.11,23,12,11,23.57,115920,81384,36848,20160,7,10000000,51,5,1280,10000000,4.84e-05,5000000,2318400.0,1627680.0,736960.0,403200.0
1357,18,85,60,25,21.21,24,13,11,23.92,113616,79368,40568,23160,7,10000000,51,5,1280,10000000,4.84e-05,5000000,2272320.0,1587360.0,811360.0,463200.0
1358,19,78,59,19,20.68,25,14,11,23.56,109320,77968,39776,24640,7,10000000,51,5,1280,10000000,4.84e-05,5000000,2186400.0,1559360.0,795520.0,492800.0
1359,20,90,58,32,21.6,22,14,8,23.64,120112,76408,33512,24032,7,10000000,51,5,1280,10000000,4.84e-05,5000000,2402240.0,1528160.0,670240.0,480640.0
1360,1,160,148,12,21.69,90,79,11,23.24,22808,20816,27280,23648,2,2000000,51,5,640,2000000,5.34e-05,5000000,456160.0,416320.0,545600.0,472960.0
1361,2,160,149,11,21.56,94,77,17,23.24,22392,20704,28016,22432,2,2000000,51,5,640,2000000,5.34e-05,5000000,447840.0,414080.0,560320.0,448640.0
1362,3,160,148,12,21.87,95,77,18,23.99,22568,20696,29272,23336,2,2000000,51,5,640,2000000,5.34e-05,5000000,451360.0,413920.0,585440.0,466720.0
1363,4,160,145,15,21.89,91,76,15,23.52,22200,20080,27648,22816,2,2000000,51,5,640,2000000,5.34e-05,5000000,444000.0,401600.0,552960.0,456320.0
1364,5,160,147,13,21.71,89,78,11,23.6,21680,20224,27352,23688,2,2000000,51,5,640,2000000,5.34e-05,5000000,433600.0,404480.0,547040.0,473760.0
1365,6,160,146,14,21.81,91,76,15,24.09,21928,20248,28528,23408,2,2000000,51,5,640,2000000,5.34e-05,5000000,438560.0,404960.0,570560.0,468160.0
1366,7,160,143,17,21.94,94,76,18,23.7,22016,19752,28208,22672,2,2000000,51,5,640,2000000,5.34e-05,5000000,440320.0,395040.0,564160.0,453440.0
1367,8,160,148,12,20.95,87,77,10,22.52,21240,19912,25648,22288,2,2000000,51,5,640,2000000,5.34e-05,5000000,424800.0,398240.0,512960.0,445760.0
1368,9,160,148,12,21.72,94,77,17,23.46,22456,20752,28016,22656,2,2000000,51,5,640,2000000,5.34e-05,5000000,449120.0,415040.0,560320.0,453120.0
1369,10,160,148,12,21.58,89,77,12,23.38,22136,20616,26808,23048,2,2000000,51,5,640,2000000,5.34e-05,5000000,442720.0,412320.0,536160.0,460960.0
1370,11,160,149,11,21.69,92,78,14,23.41,22664,21048,27568,23200,2,2000000,51,5,640,2000000,5.34e-05,5000000,453280.0,420960.0,551360.0,464000.0
1371,12,160,147,13,21.5,91,78,13,23.21,22592,20480,27496,23352,2,2000000,51,5,640,2000000,5.34e-05,5000000,451840.0,409600.0,549920.0,467040.0
1372,13,160,148,12,21.71,89,74,15,23.99,22552,20712,27776,22736,2,2000000,51,5,640,2000000,5.34e-05,5000000,451040.0,414240.0,555520.0,454720.0
1373,14,160,149,11,21.95,90,77,13,23.86,23592,21712,27480,23400,2,2000000,51,5,640,2000000,5.34e-05,5000000,471840.0,434240.0,549600.0,468000.0
1374,15,160,149,11,21.63,90,75,15,23.46,22728,21032,27008,22096,2,2000000,51,5,640,2000000,5.34e-05,5000000,454560.0,420640.0,540160.0,441920.0
1375,16,160,150,10,21.74,91,77,14,23.36,22472,20912,27216,22768,2,2000000,51,5,640,2000000,5.34e-05,5000000,449440.0,418240.0,544320.0,455360.0
1376,17,160,150,10,22.03,91,76,15,23.84,23496,21784,27904,22912,2,2000000,51,5,640,2000000,5.34e-05,5000000,469920.0,435680.0,558080.0,458240.0
1377,18,160,149,11,21.58,91,79,12,23.32,22288,20776,27456,23760,2,2000000,51,5,640,2000000,5.34e-05,5000000,445760.0,415520.0,549120.0,475200.0
1378,19,160,149,11,21.9,91,76,15,23.63,23432,21312,27408,22720,2,2000000,51,5,640,2000000,5.34e-05,5000000,468640.0,426240.0,548160.0,454400.0
1379,20,160,147,13,21.91,89,79,10,23.44,22672,20504,27232,23872,2,2000000,51,5,640,2000000,5.34e-05,5000000,453440.0,410080.0,544640.0,477440.0
1380,1,320,261,59,23.88,182,142,40,24.58,49256,39592,57040,45008,2,0,51,10,1280,0,4.21e-05,10000000,492560.0,395920.0,570400.0,450080.0
1381,2,320,259,61,23.85,187,141,46,24.72,48992,39488,57832,44520,2,0,51,10,1280,0,4.21e-05,10000000,489920.0,394880.0,578320.0,445200.0
1382,3,320,262,58,24.15,186,138,48,25.12,52624,42656,58360,43880,2,0,51,10,1280,0,4.21e-05,10000000,526240.0,426560.0,583600.0,438800.0
1383,4,320,266,54,24.36,189,140,49,25.14,50216,41712,58688,44448,2,0,51,10,1280,0,4.21e-05,10000000,502160.0,417120.0,586880.0,444480.0
1384,5,320,264,56,24.04,183,142,41,24.91,49992,41184,57392,45272,2,0,51,10,1280,0,4.21e-05,10000000,499920.0,411840.0,573920.0,452720.0
1385,6,320,273,47,24.35,184,141,43,25.03,55352,47304,58072,44624,2,0,51,10,1280,0,4.21e-05,10000000,553520.0,473040.0,580720.0,446240.0
1386,7,320,278,42,24.15,189,141,48,24.86,52920,46520,59488,44768,2,0,51,10,1280,0,4.21e-05,10000000,529200.0,465200.0,594880.0,447680.0
1387,8,320,276,44,23.98,190,143,47,24.89,51112,44240,59792,45480,2,0,51,10,1280,0,4.21e-05,10000000,511120.0,442400.0,597920.0,454800.0
1388,9,320,276,44,24.12,190,141,49,24.91,51592,43888,59936,44680,2,0,51,10,1280,0,4.21e-05,10000000,515920.0,438880.0,599360.0,446800.0
1389,10,320,270,50,24.12,190,140,50,24.86,51112,42640,58872,44000,2,0,51,10,1280,0,4.21e-05,10000000,511120.0,426400.0,588720.0,440000.0
1390,11,320,267,53,24.43,193,137,56,25.27,51040,41976,60728,43536,2,0,51,10,1280,0,4.21e-05,10000000,510400.0,419760.0,607280.0,435360.0
1391,12,320,268,52,24.4,196,138,58,24.95,50792,42104,60616,43384,2,0,51,10,1280,0,4.21e-05,10000000,507920.0,421040.0,606160.0,433840.0
1392,13,320,267,53,24.08,191,136,55,24.9,50792,42064,58512,42880,2,0,51,10,1280,0,4.21e-05,10000000,507920.0,420640.0,585120.0,428800.0
1393,14,320,264,56,24.08,196,138,58,24.89,50448,41032,60528,43536,2,0,51,10,1280,0,4.21e-05,10000000,504480.0,410320.0,605280.0,435360.0
1394,15,320,262,58,23.8,185,135,50,24.92,49128,39736,56800,42688,2,0,51,10,1280,0,4.21e-05,10000000,491280.0,397360.0,568000.0,426880.0
1395,16,320,265,55,24.25,191,139,52,25.16,51192,41992,59064,44088,2,0,51,10,1280,0,4.21e-05,10000000,511920.0,419920.0,590640.0,440880.0
1396,17,320,261,59,23.79,185,138,47,24.58,47728,38744,57016,42944,2,0,51,10,1280,0,4.21e-05,10000000,477280.0,387440.0,570160.0,429440.0
1397,18,320,263,57,24.19,182,138,44,25.24,51160,42184,57320,43992,2,0,51,10,1280,0,4.21e-05,10000000,511600.0,421840.0,573200.0,439920.0
1398,19,320,261,59,24.26,181,140,41,25.03,49280,40144,56704,44432,2,0,51,10,1280,0,4.21e-05,10000000,492800.0,401440.0,567040.0,444320.0
1399,20,320,256,64,23.96,181,142,39,24.61,48336,38552,56416,44880,2,0,51,10,1280,0,4.21e-05,10000000,483360.0,385520.0,564160.0,448800.0
1400,1,49,20,29,18.67,12,4,8,22.0,0,0,0,0,14,25000000,51,5,2400,25000000,2.16e-05,10000000,0.0,0.0,0.0,0.0
1401,2,48,19,29,19.1,12,3,9,22.5,0,0,0,0,14,25000000,51,5,2400,25000000,2.16e-05,10000000,0.0,0.0,0.0,0.0
1402,3,46,17,29,19.72,12,4,8,22.25,0,0,0,0,14,25000000,51,5,2400,25000000,2.16e-05,10000000,0.0,0.0,0.0,0.0
1403,4,51,21,30,19.67,11,4,7,19.18,0,0,0,0,14,25000000,51,5,2400,25000000,2.16e-05,10000000,0.0,0.0,0.0,0.0
1404,5,52,19,33,19.85,12,3,9,21.17,0,0,0,0,14,25000000,51,5,2400,25000000,2.16e-05,10000000,0.0,0.0,0.0,0.0
1405,6,45,18,27,19.56,11,3,8,21.55,0,0,0,0,14,25000000,51,5,2400,25000000,2.16e-05,10000000,0.0,0.0,0.0,0.0
1406,7,49,20,29,20.43,9,3,6,17.56,0,0,0,0,14,25000000,51,5,2400,25000000,2.16e-05,10000000,0.0,0.0,0.0,0.0
1407,8,37,19,18,18.92,11,3,8,21.55,0,0,0,0,14,25000000,51,5,2400,25000000,2.16e-05,10000000,0.0,0.0,0.0,0.0
1408,9,51,21,30,19.53,10,3,7,23.9,0,0,0,0,14,25000000,51,5,2400,25000000,2.16e-05,10000000,0.0,0.0,0.0,0.0
1409,10,50,20,30,20.18,12,3,9,22.5,0,0,0,0,14,25000000,51,5,2400,25000000,2.16e-05,10000000,0.0,0.0,0.0,0.0
1410,11,49,19,30,19.78,9,3,6,26.78,0,0,0,0,14,25000000,51,5,2400,25000000,2.16e-05,10000000,0.0,0.0,0.0,0.0
1411,12,52,18,34,20.13,12,3,9,17.58,0,0,0,0,14,25000000,51,5,2400,25000000,2.16e-05,10000000,0.0,0.0,0.0,0.0
1412,13,47,18,29,20.62,12,4,8,20.25,0,0,0,0,14,25000000,51,5,2400,25000000,2.16e-05,10000000,0.0,0.0,0.0,0.0
1413,14,55,19,36,20.67,10,3,7,18.3,0,0,0,0,14,25000000,51,5,2400,25000000,2.16e-05,10000000,0.0,0.0,0.0,0.0
1414,15,48,20,28,19.75,9,3,6,17.44,0,0,0,0,14,25000000,51,5,2400,25000000,2.16e-05,10000000,0.0,0.0,0.0,0.0
1415,16,50,20,30,19.62,9,3,6,20.33,0,0,0,0,14,25000000,51,5,2400,25000000,2.16e-05,10000000,0.0,0.0,0.0,0.0
1416,17,45,19,26,19.38,9,3,6,20.56,0,0,0,0,14,25000000,51,5,2400,25000000,2.16e-05,10000000,0.0,0.0,0.0,0.0
1417,18,45,18,27,19.49,8,2,6,20.0,0,0,0,0,14,25000000,51,5,2400,25000000,2.16e-05,10000000,0.0,0.0,0.0,0.0
1418,19,48,20,28,19.42,8,2,6,19.88,0,0,0,0,14,25000000,51,5,2400,25000000,2.16e-05,10000000,0.0,0.0,0.0,0.0
1419,20,45,17,28,18.33,8,2,6,19.5,0,0,0,0,14,25000000,51,5,2400,25000000,2.16e-05,10000000,0.0,0.0,0.0,0.0
1420,1,160,133,27,24.5,88,78,10,26.34,24208,20296,29792,26528,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,484160.0,405920.0,595840.0,530560.0
1421,2,160,134,26,23.59,89,80,9,25.4,23392,19608,29008,26192,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,467840.0,392160.0,580160.0,523840.0
1422,3,160,138,22,24.15,90,79,11,26.09,24472,21072,29952,26624,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,489440.0,421440.0,599040.0,532480.0
1423,4,160,138,22,24.45,92,79,13,26.33,25608,22120,31040,26768,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,512160.0,442400.0,620800.0,535360.0
1424,5,160,138,22,24.34,92,80,12,26.22,24512,21000,31056,27056,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,490240.0,420000.0,621120.0,541120.0
1425,6,160,138,22,23.81,89,79,10,25.67,23952,20496,29472,26240,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,479040.0,409920.0,589440.0,524800.0
1426,7,160,141,19,24.42,90,77,13,26.33,24872,21776,30640,26320,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,497440.0,435520.0,612800.0,526400.0
1427,8,160,142,18,23.61,91,80,11,25.42,23920,21232,30080,26512,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,478400.0,424640.0,601600.0,530240.0
1428,9,160,142,18,24.0,90,76,14,25.89,24192,21544,29904,25536,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,483840.0,430880.0,598080.0,510720.0
1429,10,160,144,16,24.25,88,75,13,26.11,25504,22800,29712,25408,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,510080.0,456000.0,594240.0,508160.0
1430,11,160,144,16,24.36,90,76,14,26.27,25248,22624,30512,25872,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,504960.0,452480.0,610240.0,517440.0
1431,12,160,144,16,24.58,93,76,17,26.31,26328,23784,31328,25792,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,526560.0,475680.0,626560.0,515840.0
1432,13,160,146,14,24.32,94,77,17,26.26,26728,24592,31392,25968,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,534560.0,491840.0,627840.0,519360.0
1433,14,160,146,14,24.05,89,76,13,25.88,27280,24968,30064,25696,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,545600.0,499360.0,601280.0,513920.0
1434,15,160,147,13,24.28,90,76,14,26.42,26640,24552,30304,25808,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,532800.0,491040.0,606080.0,516160.0
1435,16,160,142,18,24.34,93,77,16,26.2,24872,22288,30848,25984,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,497440.0,445760.0,616960.0,519680.0
1436,17,160,138,22,24.18,90,78,12,26.22,24576,21304,30336,26448,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,491520.0,426080.0,606720.0,528960.0
1437,18,160,136,24,23.87,88,78,10,25.89,23984,20536,29648,26320,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,479680.0,410720.0,592960.0,526400.0
1438,19,160,135,25,24.39,91,77,14,26.3,24552,20832,30592,26128,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,491040.0,416640.0,611840.0,522560.0
1439,20,160,136,24,24.64,87,76,11,26.45,24912,21232,29312,25936,2,5000000,51,5,625,5000000,5.239999999999999e-05,20000000,498240.0,424640.0,586240.0,518720.0
1440,1,320,293,27,25.39,193,168,25,26.33,51864,47488,65680,57456,2,0,51,10,1000,0,8.03e-05,10000000,518640.0,474880.0,656800.0,574560.0
1441,2,320,294,26,24.8,192,169,23,25.74,51008,46992,64016,56640,2,0,51,10,1000,0,8.03e-05,10000000,510080.0,469920.0,640160.0,566400.0
1442,3,320,295,25,25.28,194,168,26,26.26,52224,48184,65168,56896,2,0,51,10,1000,0,8.03e-05,10000000,522240.0,481840.0,651680.0,568960.0
1443,4,320,292,28,25.12,196,165,31,26.02,50992,46640,65008,55200,2,0,51,10,1000,0,8.03e-05,10000000,509920.0,466400.0,650080.0,552000.0
1444,5,320,293,27,25.3,194,164,30,26.25,51984,47792,64832,55424,2,0,51,10,1000,0,8.03e-05,10000000,519840.0,477920.0,648320.0,554240.0
1445,6,320,294,26,25.39,193,166,27,26.35,52688,48800,64784,56304,2,0,51,10,1000,0,8.03e-05,10000000,526880.0,488000.0,647840.0,563040.0
1446,7,320,292,28,25.51,191,168,23,26.47,53000,48784,64704,57488,2,0,51,10,1000,0,8.03e-05,10000000,530000.0,487840.0,647040.0,574880.0
1447,8,320,289,31,25.69,196,167,29,26.69,52320,47544,66752,57360,2,0,51,10,1000,0,8.03e-05,10000000,523200.0,475440.0,667520.0,573600.0
1448,9,320,288,32,25.22,194,169,25,26.16,51264,46512,65376,57536,2,0,51,10,1000,0,8.03e-05,10000000,512640.0,465120.0,653760.0,575360.0
1449,10,320,289,31,25.14,193,165,28,26.06,52056,47304,64480,55488,2,0,51,10,1000,0,8.03e-05,10000000,520560.0,473040.0,644800.0,554880.0
1450,11,320,288,32,24.83,187,165,22,25.79,51152,46128,61984,55072,2,0,51,10,1000,0,8.03e-05,10000000,511520.0,461280.0,619840.0,550720.0
1451,12,320,292,28,25.29,190,167,23,26.17,52216,47896,63408,56336,2,0,51,10,1000,0,8.03e-05,10000000,522160.0,478960.0,634080.0,563360.0
1452,13,320,294,26,25.13,190,168,22,26.11,51696,47624,63472,56608,2,0,51,10,1000,0,8.03e-05,10000000,516960.0,476240.0,634720.0,566080.0
1453,14,320,293,27,25.74,190,168,22,26.71,52792,48496,64960,57968,2,0,51,10,1000,0,8.03e-05,10000000,527920.0,484960.0,649600.0,579680.0
1454,15,320,295,25,24.92,187,166,21,25.97,51472,47584,63024,56256,2,0,51,10,1000,0,8.03e-05,10000000,514720.0,475840.0,630240.0,562560.0
1455,16,320,297,23,25.41,190,168,22,26.35,53280,49584,64688,57440,2,0,51,10,1000,0,8.03e-05,10000000,532800.0,495840.0,646880.0,574400.0
1456,17,320,292,28,24.99,194,167,27,25.98,52088,47672,64272,55888,2,0,51,10,1000,0,8.03e-05,10000000,520880.0,476720.0,642720.0,558880.0
1457,18,320,294,26,25.11,193,166,27,26.15,51928,47808,64320,55776,2,0,51,10,1000,0,8.03e-05,10000000,519280.0,478080.0,643200.0,557760.0
1458,19,320,295,25,25.27,192,163,29,26.21,53672,49544,64304,55024,2,0,51,10,1000,0,8.03e-05,10000000,536720.0,495440.0,643040.0,550240.0
